model,exercise,target,seed,condition,metric,value
stgcn,cpr,0100010000000,7,unseen,exact_match,0.0
stgcn,cpr,1000000000000,123,seen,macro_f1,0.0
stgcn,cpr,1000000000000,123,seen,micro_f1,0.0
stgcn,cpr,1000000000000,123,seen,bit_accuracy,0.7192307692307692
stgcn,cpr,1000000000000,123,seen,exact_match,0.0
stgcn,cpr,1000000000000,123,unseen,macro_f1,0.0
stgcn,cpr,1000000000000,123,unseen,micro_f1,0.0
stgcn,cpr,1000000000000,123,unseen,bit_accuracy,0.8153846153846154
stgcn,cpr,1000000000000,123,unseen,exact_match,0.0
stgcn,cpr,1000000000000,42,seen,macro_f1,0.0
stgcn,cpr,1000000000000,42,seen,micro_f1,0.0
stgcn,cpr,1000000000000,42,seen,bit_accuracy,0.7307692307692307
stgcn,cpr,1000000000000,42,seen,exact_match,0.0
stgcn,cpr,1000000000000,42,unseen,macro_f1,0.0
stgcn,cpr,1000000000000,42,unseen,micro_f1,0.0
stgcn,cpr,1000000000000,42,unseen,bit_accuracy,0.6538461538461539
stgcn,cpr,1000000000000,42,unseen,exact_match,0.0
stgcn,cpr,1000000000000,7,seen,macro_f1,0.0
stgcn,cpr,1000000000000,7,seen,micro_f1,0.0
stgcn,cpr,1000000000000,7,seen,bit_accuracy,0.7346153846153847
stgcn,cpr,1000000000000,7,seen,exact_match,0.0
stgcn,cpr,1000000000000,7,unseen,macro_f1,0.0
stgcn,cpr,1000000000000,7,unseen,micro_f1,0.0
stgcn,cpr,1000000000000,7,unseen,bit_accuracy,0.8038461538461539
stgcn,cpr,1000000000000,7,unseen,exact_match,0.0
stgcn,cpr,1000000000001,123,seen,macro_f1,0.04395604395604395
stgcn,cpr,1000000000001,123,seen,micro_f1,0.12903225806451613
stgcn,cpr,1000000000001,123,seen,bit_accuracy,0.5846153846153846
stgcn,cpr,1000000000001,123,seen,exact_match,0.0
stgcn,cpr,1000000000001,123,unseen,macro_f1,0.06837606837606837
stgcn,cpr,1000000000001,123,unseen,micro_f1,0.24242424242424243
stgcn,cpr,1000000000001,123,unseen,bit_accuracy,0.6153846153846154
stgcn,cpr,1000000000001,123,unseen,exact_match,0.0
stgcn,cpr,1000000000001,42,seen,macro_f1,0.0
stgcn,cpr,1000000000001,42,seen,micro_f1,0.0
stgcn,cpr,1000000000001,42,seen,bit_accuracy,0.5230769230769231
stgcn,cpr,1000000000001,42,seen,exact_match,0.0
stgcn,cpr,1000000000001,42,unseen,macro_f1,0.0
stgcn,cpr,1000000000001,42,unseen,micro_f1,0.0
stgcn,cpr,1000000000001,42,unseen,bit_accuracy,0.6615384615384615
stgcn,cpr,1000000000001,42,unseen,exact_match,0.0
stgcn,cpr,1000000000001,7,seen,macro_f1,0.0
stgcn,cpr,1000000000001,7,seen,micro_f1,0.0
stgcn,cpr,1000000000001,7,seen,bit_accuracy,0.6153846153846154
stgcn,cpr,1000000000001,7,seen,exact_match,0.0
stgcn,cpr,1000000000001,7,unseen,macro_f1,0.05128205128205128
stgcn,cpr,1000000000001,7,unseen,micro_f1,0.18181818181818182
stgcn,cpr,1000000000001,7,unseen,bit_accuracy,0.6538461538461539
stgcn,cpr,1000000000001,7,unseen,exact_match,0.0
stgcn,cpr,1000000000010,123,seen,macro_f1,0.07692307692307693
stgcn,cpr,1000000000010,123,seen,micro_f1,0.4
stgcn,cpr,1000000000010,123,seen,bit_accuracy,0.7692307692307693
stgcn,cpr,1000000000010,123,seen,exact_match,0.0
stgcn,cpr,1000000000010,123,unseen,macro_f1,0.0
stgcn,cpr,1000000000010,123,unseen,micro_f1,0.0
stgcn,cpr,1000000000010,123,unseen,bit_accuracy,0.7307692307692307
stgcn,cpr,1000000000010,123,unseen,exact_match,0.0
stgcn,cpr,1000000000010,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,1000000000010,42,seen,micro_f1,0.45454545454545453
stgcn,cpr,1000000000010,42,seen,bit_accuracy,0.8153846153846154
stgcn,cpr,1000000000010,42,seen,exact_match,0.0
stgcn,cpr,1000000000010,42,unseen,macro_f1,0.07692307692307693
stgcn,cpr,1000000000010,42,unseen,micro_f1,0.30303030303030304
stgcn,cpr,1000000000010,42,unseen,bit_accuracy,0.6461538461538462
stgcn,cpr,1000000000010,42,unseen,exact_match,0.0
stgcn,cpr,1000000000010,7,seen,macro_f1,0.06837606837606837
stgcn,cpr,1000000000010,7,seen,micro_f1,0.36363636363636365
stgcn,cpr,1000000000010,7,seen,bit_accuracy,0.7846153846153846
stgcn,cpr,1000000000010,7,seen,exact_match,0.0
stgcn,cpr,1000000000010,7,unseen,macro_f1,0.14529914529914528
stgcn,cpr,1000000000010,7,unseen,micro_f1,0.6428571428571429
stgcn,cpr,1000000000010,7,unseen,bit_accuracy,0.8461538461538461
stgcn,cpr,1000000000010,7,unseen,exact_match,0.0
stgcn,cpr,1000000000100,123,seen,macro_f1,0.02564102564102564
stgcn,cpr,1000000000100,123,seen,micro_f1,0.07407407407407407
stgcn,cpr,1000000000100,123,seen,bit_accuracy,0.6153846153846154
stgcn,cpr,1000000000100,123,seen,exact_match,0.0
stgcn,cpr,1000000000100,123,unseen,macro_f1,0.07692307692307693
stgcn,cpr,1000000000100,123,unseen,micro_f1,0.2702702702702703
stgcn,cpr,1000000000100,123,unseen,bit_accuracy,0.5846153846153846
stgcn,cpr,1000000000100,123,unseen,exact_match,0.0
stgcn,cpr,1000000000100,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,1000000000100,42,seen,micro_f1,0.38461538461538464
stgcn,cpr,1000000000100,42,seen,bit_accuracy,0.7538461538461538
stgcn,cpr,1000000000100,42,seen,exact_match,0.0
stgcn,cpr,1000000000100,42,unseen,macro_f1,0.0
stgcn,cpr,1000000000100,42,unseen,micro_f1,0.0
stgcn,cpr,1000000000100,42,unseen,bit_accuracy,0.5384615384615384
stgcn,cpr,1000000000100,42,unseen,exact_match,0.0
stgcn,cpr,1000000000100,7,seen,macro_f1,0.0
stgcn,cpr,1000000000100,7,seen,micro_f1,0.0
stgcn,cpr,1000000000100,7,seen,bit_accuracy,0.6153846153846154
stgcn,cpr,1000000000100,7,seen,exact_match,0.0
stgcn,cpr,1000000000100,7,unseen,macro_f1,0.0
stgcn,cpr,1000000000100,7,unseen,micro_f1,0.0
stgcn,cpr,1000000000100,7,unseen,bit_accuracy,0.6538461538461539
stgcn,cpr,1000000000100,7,unseen,exact_match,0.0
stgcn,cpr,1000000001000,123,seen,macro_f1,0.05128205128205128
stgcn,cpr,1000000001000,123,seen,micro_f1,0.2222222222222222
stgcn,cpr,1000000001000,123,seen,bit_accuracy,0.7307692307692307
stgcn,cpr,1000000001000,123,seen,exact_match,0.0
stgcn,cpr,1000000001000,123,unseen,macro_f1,0.0
stgcn,cpr,1000000001000,123,unseen,micro_f1,0.0
stgcn,cpr,1000000001000,123,unseen,bit_accuracy,0.6153846153846154
stgcn,cpr,1000000001000,123,unseen,exact_match,0.0
stgcn,cpr,1000000001000,42,seen,macro_f1,0.0
stgcn,cpr,1000000001000,42,seen,micro_f1,0.0
stgcn,cpr,1000000001000,42,seen,bit_accuracy,0.5384615384615384
stgcn,cpr,1000000001000,42,seen,exact_match,0.0
stgcn,cpr,1000000001000,42,unseen,macro_f1,0.07692307692307693
stgcn,cpr,1000000001000,42,unseen,micro_f1,0.38461538461538464
stgcn,cpr,1000000001000,42,unseen,bit_accuracy,0.7538461538461538
stgcn,cpr,1000000001000,42,unseen,exact_match,0.0
stgcn,cpr,1000000001000,7,seen,macro_f1,0.10256410256410256
stgcn,cpr,1000000001000,7,seen,micro_f1,0.48
stgcn,cpr,1000000001000,7,seen,bit_accuracy,0.8
stgcn,cpr,1000000001000,7,seen,exact_match,0.0
stgcn,cpr,1000000001000,7,unseen,macro_f1,0.14529914529914528
stgcn,cpr,1000000001000,7,unseen,micro_f1,0.5625
stgcn,cpr,1000000001000,7,unseen,bit_accuracy,0.7846153846153846
stgcn,cpr,1000000001000,7,unseen,exact_match,0.0
stgcn,cpr,1000000010000,123,seen,macro_f1,0.04395604395604395
stgcn,cpr,1000000010000,123,seen,micro_f1,0.3333333333333333
stgcn,cpr,1000000010000,123,seen,bit_accuracy,0.8769230769230769
stgcn,cpr,1000000010000,123,seen,exact_match,0.0
stgcn,cpr,1000000010000,123,unseen,macro_f1,0.04395604395604395
stgcn,cpr,1000000010000,123,unseen,micro_f1,0.3333333333333333
stgcn,cpr,1000000010000,123,unseen,bit_accuracy,0.8769230769230769
stgcn,cpr,1000000010000,123,unseen,exact_match,0.0
stgcn,cpr,1000000010000,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,1000000010000,42,seen,micro_f1,0.35714285714285715
stgcn,cpr,1000000010000,42,seen,bit_accuracy,0.7230769230769231
stgcn,cpr,1000000010000,42,seen,exact_match,0.0
stgcn,cpr,1000000010000,42,unseen,macro_f1,0.0
stgcn,cpr,1000000010000,42,unseen,micro_f1,0.0
stgcn,cpr,1000000010000,42,unseen,bit_accuracy,0.6461538461538462
stgcn,cpr,1000000010000,42,unseen,exact_match,0.0
stgcn,cpr,1000000010000,7,seen,macro_f1,0.0
stgcn,cpr,1000000010000,7,seen,micro_f1,0.0
stgcn,cpr,1000000010000,7,seen,bit_accuracy,0.6923076923076923
stgcn,cpr,1000000010000,7,seen,exact_match,0.0
stgcn,cpr,1000000010000,7,unseen,macro_f1,0.0
stgcn,cpr,1000000010000,7,unseen,micro_f1,0.0
stgcn,cpr,1000000010000,7,unseen,bit_accuracy,0.6153846153846154
stgcn,cpr,1000000010000,7,unseen,exact_match,0.0
stgcn,cpr,1000000100000,123,seen,macro_f1,0.07692307692307693
stgcn,cpr,1000000100000,123,seen,micro_f1,0.5
stgcn,cpr,1000000100000,123,seen,bit_accuracy,0.8461538461538461
stgcn,cpr,1000000100000,123,seen,exact_match,0.0
stgcn,cpr,1000000100000,123,unseen,macro_f1,0.07692307692307693
stgcn,cpr,1000000100000,123,unseen,micro_f1,0.4
stgcn,cpr,1000000100000,123,unseen,bit_accuracy,0.7692307692307693
stgcn,cpr,1000000100000,123,unseen,exact_match,0.0
stgcn,cpr,1000000100000,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,1000000100000,42,seen,micro_f1,0.5
stgcn,cpr,1000000100000,42,seen,bit_accuracy,0.8461538461538461
stgcn,cpr,1000000100000,42,seen,exact_match,0.0
stgcn,cpr,1000000100000,42,unseen,macro_f1,0.07692307692307693
stgcn,cpr,1000000100000,42,unseen,micro_f1,0.5
stgcn,cpr,1000000100000,42,unseen,bit_accuracy,0.8461538461538461
stgcn,cpr,1000000100000,42,unseen,exact_match,0.0
stgcn,cpr,1000000100000,7,seen,macro_f1,0.10256410256410256
stgcn,cpr,1000000100000,7,seen,micro_f1,0.5714285714285714
stgcn,cpr,1000000100000,7,seen,bit_accuracy,0.8615384615384616
stgcn,cpr,1000000100000,7,seen,exact_match,0.0
stgcn,cpr,1000000100000,7,unseen,macro_f1,0.057692307692307696
stgcn,cpr,1000000100000,7,unseen,micro_f1,0.35294117647058826
stgcn,cpr,1000000100000,7,unseen,bit_accuracy,0.8307692307692308
stgcn,cpr,1000000100000,7,unseen,exact_match,0.0
stgcn,cpr,1000001000000,123,seen,macro_f1,0.15384615384615385
stgcn,cpr,1000001000000,123,seen,micro_f1,0.5405405405405406
stgcn,cpr,1000001000000,123,seen,bit_accuracy,0.7384615384615385
stgcn,cpr,1000001000000,123,seen,exact_match,0.0
stgcn,cpr,1000001000000,123,unseen,macro_f1,0.07692307692307693
stgcn,cpr,1000001000000,123,unseen,micro_f1,0.30303030303030304
stgcn,cpr,1000001000000,123,unseen,bit_accuracy,0.6461538461538462
stgcn,cpr,1000001000000,123,unseen,exact_match,0.0
stgcn,cpr,1000001000000,42,seen,macro_f1,0.07692307692307693
stgcn,cpr,1000001000000,42,seen,micro_f1,0.37037037037037035
stgcn,cpr,1000001000000,42,seen,bit_accuracy,0.7384615384615385
stgcn,cpr,1000001000000,42,seen,exact_match,0.0
stgcn,cpr,1000001000000,42,unseen,macro_f1,0.07692307692307693
stgcn,cpr,1000001000000,42,unseen,micro_f1,0.37037037037037035
stgcn,cpr,1000001000000,42,unseen,bit_accuracy,0.7384615384615385
stgcn,cpr,1000001000000,42,unseen,exact_match,0.0
stgcn,cpr,1000001000000,7,seen,macro_f1,0.07692307692307693
stgcn,cpr,1000001000000,7,seen,micro_f1,0.36363636363636365
stgcn,cpr,1000001000000,7,seen,bit_accuracy,0.7307692307692307
stgcn,cpr,1000001000000,7,seen,exact_match,0.0
stgcn,cpr,1000001000000,7,unseen,macro_f1,0.07692307692307693
stgcn,cpr,1000001000000,7,unseen,micro_f1,0.4444444444444444
stgcn,cpr,1000001000000,7,unseen,bit_accuracy,0.8076923076923077
stgcn,cpr,1000001000000,7,unseen,exact_match,0.0
stgcn,cpr,1000010000000,123,seen,macro_f1,0.0
stgcn,cpr,1000010000000,123,seen,micro_f1,0.0
stgcn,cpr,1000010000000,123,seen,bit_accuracy,0.5384615384615384
stgcn,cpr,1000010000000,123,seen,exact_match,0.0
stgcn,cpr,1000010000000,123,unseen,macro_f1,0.0
stgcn,cpr,1000010000000,123,unseen,micro_f1,0.0
stgcn,cpr,1000010000000,123,unseen,bit_accuracy,0.6923076923076923
stgcn,cpr,1000010000000,123,unseen,exact_match,0.0
stgcn,cpr,1000010000000,42,seen,macro_f1,0.0
stgcn,cpr,1000010000000,42,seen,micro_f1,0.0
stgcn,cpr,1000010000000,42,seen,bit_accuracy,0.6
stgcn,cpr,1000010000000,42,seen,exact_match,0.0
stgcn,cpr,1000010000000,42,unseen,macro_f1,0.0
stgcn,cpr,1000010000000,42,unseen,micro_f1,0.0
stgcn,cpr,1000010000000,42,unseen,bit_accuracy,0.5384615384615384
stgcn,cpr,1000010000000,42,unseen,exact_match,0.0
stgcn,cpr,1000010000000,7,seen,macro_f1,0.0
stgcn,cpr,1000010000000,7,seen,micro_f1,0.0
stgcn,cpr,1000010000000,7,seen,bit_accuracy,0.6307692307692307
stgcn,cpr,1000010000000,7,seen,exact_match,0.0
stgcn,cpr,1000010000000,7,unseen,macro_f1,0.04395604395604395
stgcn,cpr,1000010000000,7,unseen,micro_f1,0.14814814814814814
stgcn,cpr,1000010000000,7,unseen,bit_accuracy,0.6461538461538462
stgcn,cpr,1000010000000,7,unseen,exact_match,0.0
stgcn,cpr,1000100000000,123,seen,macro_f1,0.06837606837606837
stgcn,cpr,1000100000000,123,seen,micro_f1,0.25806451612903225
stgcn,cpr,1000100000000,123,seen,bit_accuracy,0.6461538461538462
stgcn,cpr,1000100000000,123,seen,exact_match,0.0
stgcn,cpr,1000100000000,123,unseen,macro_f1,0.07692307692307693
stgcn,cpr,1000100000000,123,unseen,micro_f1,0.30303030303030304
stgcn,cpr,1000100000000,123,unseen,bit_accuracy,0.6461538461538462
stgcn,cpr,1000100000000,123,unseen,exact_match,0.0
stgcn,cpr,1000100000000,42,seen,macro_f1,0.0
stgcn,cpr,1000100000000,42,seen,micro_f1,0.0
stgcn,cpr,1000100000000,42,seen,bit_accuracy,0.5846153846153846
stgcn,cpr,1000100000000,42,seen,exact_match,0.0
stgcn,cpr,1000100000000,42,unseen,macro_f1,0.0
stgcn,cpr,1000100000000,42,unseen,micro_f1,0.0
stgcn,cpr,1000100000000,42,unseen,bit_accuracy,0.47692307692307695
stgcn,cpr,1000100000000,42,unseen,exact_match,0.0
stgcn,cpr,1000100000000,7,seen,macro_f1,0.0
stgcn,cpr,1000100000000,7,seen,micro_f1,0.0
stgcn,cpr,1000100000000,7,seen,bit_accuracy,0.5384615384615384
stgcn,cpr,1000100000000,7,seen,exact_match,0.0
stgcn,cpr,1000100000000,7,unseen,macro_f1,0.05128205128205128
stgcn,cpr,1000100000000,7,unseen,micro_f1,0.18181818181818182
stgcn,cpr,1000100000000,7,unseen,bit_accuracy,0.6538461538461539
stgcn,cpr,1000100000000,7,unseen,exact_match,0.0
stgcn,cpr,1001000000000,123,seen,macro_f1,0.15384615384615385
stgcn,cpr,1001000000000,123,seen,micro_f1,0.8
stgcn,cpr,1001000000000,123,seen,bit_accuracy,0.9230769230769231
stgcn,cpr,1001000000000,123,seen,exact_match,0.0
stgcn,cpr,1001000000000,123,unseen,macro_f1,0.07692307692307693
stgcn,cpr,1001000000000,123,unseen,micro_f1,0.6666666666666666
stgcn,cpr,1001000000000,123,unseen,bit_accuracy,0.9230769230769231
stgcn,cpr,1001000000000,123,unseen,exact_match,0.0
stgcn,cpr,1001000000000,42,seen,macro_f1,0.0
stgcn,cpr,1001000000000,42,seen,micro_f1,0.0
stgcn,cpr,1001000000000,42,seen,bit_accuracy,0.6153846153846154
stgcn,cpr,1001000000000,42,seen,exact_match,0.0
stgcn,cpr,1001000000000,42,unseen,macro_f1,0.0
stgcn,cpr,1001000000000,42,unseen,micro_f1,0.0
stgcn,cpr,1001000000000,42,unseen,bit_accuracy,0.6307692307692307
stgcn,cpr,1001000000000,42,unseen,exact_match,0.0
stgcn,cpr,1001000000000,7,seen,macro_f1,0.04395604395604395
stgcn,cpr,1001000000000,7,seen,micro_f1,0.16666666666666666
stgcn,cpr,1001000000000,7,seen,bit_accuracy,0.6923076923076923
stgcn,cpr,1001000000000,7,seen,exact_match,0.0
stgcn,cpr,1001000000000,7,unseen,macro_f1,0.07692307692307693
stgcn,cpr,1001000000000,7,unseen,micro_f1,0.5
stgcn,cpr,1001000000000,7,unseen,bit_accuracy,0.8461538461538461
stgcn,cpr,1001000000000,7,unseen,exact_match,0.0
tcn,cpr,0000000000001,123,seen,macro_f1,0.03076923076923077
tcn,cpr,0000000000001,123,seen,micro_f1,0.20408163265306123
tcn,cpr,0000000000001,123,seen,bit_accuracy,0.85
tcn,cpr,0000000000001,123,seen,exact_match,0.1
tcn,cpr,0000000000001,123,unseen,macro_f1,0.020066889632107024
tcn,cpr,0000000000001,123,unseen,micro_f1,0.08823529411764706
tcn,cpr,0000000000001,123,unseen,bit_accuracy,0.7615384615384615
tcn,cpr,0000000000001,123,unseen,exact_match,0.0
tcn,cpr,0000000000001,42,seen,macro_f1,0.0
tcn,cpr,0000000000001,42,seen,micro_f1,0.0
tcn,cpr,0000000000001,42,seen,bit_accuracy,0.46153846153846156
tcn,cpr,0000000000001,42,seen,exact_match,0.0
tcn,cpr,0000000000001,42,unseen,macro_f1,0.0
tcn,cpr,0000000000001,42,unseen,micro_f1,0.0
tcn,cpr,0000000000001,42,unseen,bit_accuracy,0.7307692307692307
tcn,cpr,0000000000001,42,unseen,exact_match,0.0
tcn,cpr,0000000000001,7,seen,macro_f1,0.05128205128205128
tcn,cpr,0000000000001,7,seen,micro_f1,0.21052631578947367
tcn,cpr,0000000000001,7,seen,bit_accuracy,0.7115384615384616
tcn,cpr,0000000000001,7,seen,exact_match,0.0
tcn,cpr,0000000000001,7,unseen,macro_f1,0.007326007326007326
tcn,cpr,0000000000001,7,unseen,micro_f1,0.024691358024691357
tcn,cpr,0000000000001,7,unseen,bit_accuracy,0.6961538461538461
tcn,cpr,0000000000001,7,unseen,exact_match,0.0
tcn,cpr,0000000000010,123,seen,macro_f1,0.03550295857988166
tcn,cpr,0000000000010,123,seen,micro_f1,0.25
tcn,cpr,0000000000010,123,seen,bit_accuracy,0.8615384615384616
tcn,cpr,0000000000010,123,seen,exact_match,0.0
tcn,cpr,0000000000010,123,unseen,macro_f1,0.0
tcn,cpr,0000000000010,123,unseen,micro_f1,0.0
tcn,cpr,0000000000010,123,unseen,bit_accuracy,0.8423076923076923
tcn,cpr,0000000000010,123,unseen,exact_match,0.0
tcn,cpr,0000000000010,42,seen,macro_f1,0.06837606837606837
tcn,cpr,0000000000010,42,seen,micro_f1,0.5714285714285714
tcn,cpr,0000000000010,42,seen,bit_accuracy,0.9076923076923077
tcn,cpr,0000000000010,42,seen,exact_match,0.1
tcn,cpr,0000000000010,42,unseen,macro_f1,0.013986013986013986
tcn,cpr,0000000000010,42,unseen,micro_f1,0.08163265306122448
tcn,cpr,0000000000010,42,unseen,bit_accuracy,0.8269230769230769
tcn,cpr,0000000000010,42,unseen,exact_match,0.0
tcn,cpr,0000000000010,7,seen,macro_f1,0.07692307692307693
tcn,cpr,0000000000010,7,seen,micro_f1,0.4
tcn,cpr,0000000000010,7,seen,bit_accuracy,0.7692307692307693
tcn,cpr,0000000000010,7,seen,exact_match,0.0
tcn,cpr,0000000000010,7,unseen,macro_f1,0.05128205128205128
tcn,cpr,0000000000010,7,unseen,micro_f1,0.4
tcn,cpr,0000000000010,7,unseen,bit_accuracy,0.8846153846153846
tcn,cpr,0000000000010,7,unseen,exact_match,0.0
tcn,cpr,0000000000100,123,seen,macro_f1,0.03076923076923077
tcn,cpr,0000000000100,123,seen,micro_f1,0.25
tcn,cpr,0000000000100,123,seen,bit_accuracy,0.8846153846153846
tcn,cpr,0000000000100,123,seen,exact_match,0.2
tcn,cpr,0000000000100,123,unseen,macro_f1,0.013986013986013986
tcn,cpr,0000000000100,123,unseen,micro_f1,0.0851063829787234
tcn,cpr,0000000000100,123,unseen,bit_accuracy,0.8346153846153846
tcn,cpr,0000000000100,123,unseen,exact_match,0.0
tcn,cpr,0000000000100,42,seen,macro_f1,0.05128205128205128
tcn,cpr,0000000000100,42,seen,micro_f1,0.2222222222222222
tcn,cpr,0000000000100,42,seen,bit_accuracy,0.7307692307692307
tcn,cpr,0000000000100,42,seen,exact_match,0.0
tcn,cpr,0000000000100,42,unseen,macro_f1,0.05128205128205128
tcn,cpr,0000000000100,42,unseen,micro_f1,0.18181818181818182
tcn,cpr,0000000000100,42,unseen,bit_accuracy,0.6538461538461539
tcn,cpr,0000000000100,42,unseen,exact_match,0.0
tcn,cpr,0000000000100,7,seen,macro_f1,0.07495069033530571
tcn,cpr,0000000000100,7,seen,micro_f1,0.475
tcn,cpr,0000000000100,7,seen,bit_accuracy,0.8384615384615385
tcn,cpr,0000000000100,7,seen,exact_match,0.0
tcn,cpr,0000000000100,7,unseen,macro_f1,0.0
tcn,cpr,0000000000100,7,unseen,micro_f1,0.0
tcn,cpr,0000000000100,7,unseen,bit_accuracy,0.8038461538461539
tcn,cpr,0000000000100,7,unseen,exact_match,0.0
tcn,cpr,0000000001000,123,seen,macro_f1,0.057692307692307696
tcn,cpr,0000000001000,123,seen,micro_f1,0.4444444444444444
tcn,cpr,0000000001000,123,seen,bit_accuracy,0.8846153846153846
tcn,cpr,0000000001000,123,seen,exact_match,0.3
tcn,cpr,0000000001000,123,unseen,macro_f1,0.0
tcn,cpr,0000000001000,123,unseen,micro_f1,0.0
tcn,cpr,0000000001000,123,unseen,bit_accuracy,0.8423076923076923
tcn,cpr,0000000001000,123,unseen,exact_match,0.0
tcn,cpr,0000000001000,42,seen,macro_f1,0.02564102564102564
tcn,cpr,0000000001000,42,seen,micro_f1,0.18181818181818182
tcn,cpr,0000000001000,42,seen,bit_accuracy,0.8615384615384616
tcn,cpr,0000000001000,42,seen,exact_match,0.1
tcn,cpr,0000000001000,42,unseen,macro_f1,0.0
tcn,cpr,0000000001000,42,unseen,micro_f1,0.0
tcn,cpr,0000000001000,42,unseen,bit_accuracy,0.7961538461538461
tcn,cpr,0000000001000,42,unseen,exact_match,0.0
tcn,cpr,0000000001000,7,seen,macro_f1,0.05128205128205128
tcn,cpr,0000000001000,7,seen,micro_f1,0.25
tcn,cpr,0000000001000,7,seen,bit_accuracy,0.7692307692307693
tcn,cpr,0000000001000,7,seen,exact_match,0.0
tcn,cpr,0000000001000,7,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000000001000,7,unseen,micro_f1,0.4444444444444444
tcn,cpr,0000000001000,7,unseen,bit_accuracy,0.8076923076923077
tcn,cpr,0000000001000,7,unseen,exact_match,0.0
tcn,cpr,0000000001001,123,seen,macro_f1,0.07692307692307693
tcn,cpr,0000000001001,123,seen,micro_f1,0.4
tcn,cpr,0000000001001,123,seen,bit_accuracy,0.7692307692307693
tcn,cpr,0000000001001,123,seen,exact_match,0.0
tcn,cpr,0000000001001,123,unseen,macro_f1,0.05128205128205128
tcn,cpr,0000000001001,123,unseen,micro_f1,0.2222222222222222
tcn,cpr,0000000001001,123,unseen,bit_accuracy,0.7307692307692307
tcn,cpr,0000000001001,123,unseen,exact_match,0.0
tcn,cpr,0000000001001,42,seen,macro_f1,0.10256410256410256
tcn,cpr,0000000001001,42,seen,micro_f1,0.46153846153846156
tcn,cpr,0000000001001,42,seen,bit_accuracy,0.7846153846153846
tcn,cpr,0000000001001,42,seen,exact_match,0.0
tcn,cpr,0000000001001,42,unseen,macro_f1,0.05128205128205128
tcn,cpr,0000000001001,42,unseen,micro_f1,0.21052631578947367
tcn,cpr,0000000001001,42,unseen,bit_accuracy,0.7692307692307693
tcn,cpr,0000000001001,42,unseen,exact_match,0.0
tcn,cpr,0000000001001,7,seen,macro_f1,0.12087912087912088
tcn,cpr,0000000001001,7,seen,micro_f1,0.6666666666666666
tcn,cpr,0000000001001,7,seen,bit_accuracy,0.8923076923076924
tcn,cpr,0000000001001,7,seen,exact_match,0.2
tcn,cpr,0000000001001,7,unseen,macro_f1,0.094017094017094
tcn,cpr,0000000001001,7,unseen,micro_f1,0.30303030303030304
tcn,cpr,0000000001001,7,unseen,bit_accuracy,0.6461538461538462
tcn,cpr,0000000001001,7,unseen,exact_match,0.0
tcn,cpr,0000000001010,123,seen,macro_f1,0.12087912087912088
tcn,cpr,0000000001010,123,seen,micro_f1,0.6086956521739131
tcn,cpr,0000000001010,123,seen,bit_accuracy,0.8615384615384616
tcn,cpr,0000000001010,123,seen,exact_match,0.0
